,农林牧渔,基础化工,钢铁,有色金属,电子,家用电器,食品饮料,纺织服饰,轻工制造,医药生物,公用事业,交通运输,房地产,商贸零售,社会服务,综合,建筑材料,建筑装饰,电力设备,国防军工,计算机,传媒,通信,银行,非银金融,汽车,机械设备,煤炭,石油石化,环保,美容护理
2016-09-30,-0.3945120922180336,0.02340972759443674,1.5249925386325454,0.8071569095058735,0.05838501809789895,0.09595292821871107,0.014219760610249293,-0.13254741111016288,-0.262278414528313,-0.1079829712846885,-0.408908749718662,-0.13970994720303187,-0.11755577607526335,0.3172288945952373,-0.26107688486459985,-0.04304213822936637,0.2578603562134034,-0.2093391744707192,-0.11680692353561159,-1.728804549359919e-05,-0.2829638582234277,-0.22206468789652983,-0.12767577531907653,-0.07228034985568974,0.3509618833631447,-0.19647996845148677,0.065801240360197,0.09475023940688415,0.08265642458630479,-0.11188709619524831,0.4583265262865584
2016-10-31,-0.42002711894072153,-0.13885670721752894,1.4350467327082488,0.8008540255551581,0.08486560351165062,-0.02645438260830291,-0.015901260015620144,-0.3197319245913609,-0.3620588868165256,-0.1933882003656844,-0.5257283374947254,-0.19639969280114258,-0.3066123651521011,0.1041211304464109,-0.26467019306600026,0.01852507908656175,0.21005528645541702,-0.2741522974873071,-0.24366689955269855,-0.1706154395442979,-0.4492786265451984,-0.29555912317947264,-0.18634479862371875,-0.15550250607338234,0.3707297533528557,-0.3057181911259886,-0.03558113900402224,0.034755853630881905,0.0750300484497459,-0.1543569246614645,0.32735955457549776
2016-11-30,-0.6087321741670164,-0.28781679478816286,-0.02455743271133004,0.20895183465525669,0.12277946786740876,-0.08494918835130101,-0.03168985778541494,-0.3269952107995747,-0.3907651500357473,-0.183314372934163,-0.4670491770209792,-0.23007282099133733,-0.3969187863158005,0.018790827720126878,-0.330797517779568,-0.17591924084677707,-0.10761232329153765,-0.18233921938485864,-0.28448439862846764,-0.4047370442206527,-0.5033475382046182,-0.34582338964366754,-0.2324600356442753,-0.1425831923614257,0.49407959276063423,-0.3987259860310773,0.07393967573497379,-0.04024103721066735,0.21629264070460263,-0.17292781160458007,0.29586906306192584
2016-12-31,-0.462028339403528,-0.3377837126965755,0.1320633252923198,-0.07681007726070954,0.008279222150553253,-0.047542653702003,0.004642529096920915,-0.1442628650753898,-0.20755976739171456,-0.05015276817369063,-0.25381445912487244,-0.00016202451888572278,-0.36352955972567136,0.1688711018273495,-0.13549492101672417,-0.30473898319044856,0.03852358626189739,-0.3482553536747104,-0.1060270073252241,-0.45261094917522154,-0.27923413854445933,-0.06717509648747932,-0.46404271689338566,-0.12377833533844801,0.10910395547736132,-0.3820784405603589,-0.297921104643155,0.4236903567089564,0.17915505081868133,0.0422563653021442,0.1280304459314394
2017-01-31,-0.34532887167326404,0.37049282191614097,0.8425948000968269,-0.0076773245227682516,-0.11971207082278099,0.17814009307026485,0.13896513130650953,0.08380980817282649,-0.07214570785057631,-0.04313980796002663,0.252969417454248,-0.1272423810149777,-0.03950669168144333,0.38634445232276093,-0.17537304209583418,0.38571712875241126,0.23877615595932417,-0.000668418938376214,0.11411020096199607,-0.23508377481973042,-0.06578841401585298,-0.3005058979312567,-0.30275089349568174,-0.008488920998381971,-0.05823828847182463,-0.015365672337998376,-0.07040898677499868,0.06490510931041163,0.5579316426098213,-0.07494503410830643,0.7512587362443824
2017-02-28,-0.47012549770709927,-0.07473577700862354,0.21909668980167485,0.10450025048387769,0.5404809521442169,0.21219601195870924,0.29098161436248404,-0.04141203798254072,-0.22246409891697233,0.0982193742976821,0.02959965801660011,0.08805734872921589,-0.0404488828000939,0.4703852241689929,-0.19730577097106605,-0.046649513663991296,0.2520296231835524,0.19173867579056644,0.09655919539361535,-0.16194105323414754,-0.14327141225732634,-0.15084663457640735,-0.05452310834087322,-0.015788436733641498,0.2896619200598756,-0.024253322158960748,0.3180667392765739,0.2803666827100114,0.41000813740463476,-0.05092921176254571,0.6650469859181389
2017-03-31,-0.5122577872104697,-0.06498589072003201,-0.5132197353564774,-0.1390619376368086,0.1487551788773141,0.12271253650001628,0.11635208208118256,-0.11201006685362803,-0.353277386370771,-0.135240179674335,0.14372847313310314,-0.050564968278702216,-0.24209995467149742,-0.022097284581611837,-0.18823924433892028,-0.20232406152812382,-0.13155442998524683,-0.01092529188183304,-0.06281227907297764,-0.23625030253085508,-0.23352779891249018,-0.2290497165429535,0.17867185003752697,-0.16557514347390992,0.06038202278512658,-0.07256056494242202,0.16256701754534764,0.17635192787249115,0.2606175676677922,-0.08996519318924119,0.40333241153541866
2017-04-30,-0.4954426981759302,-0.24990730784312742,0.25960682965534876,-0.10832275600845609,0.0172538651470322,0.15716159257780057,0.06519015131965572,-0.1069778676188429,-0.32132744999347956,-0.05563853739542496,0.21260582844924727,0.052825208026869463,-0.32034504486505955,0.1258843531547431,-0.16962871349356975,-0.06210527368608959,0.05223848923661945,0.06510244622765254,-0.12165909913765222,-0.15211550505986374,-0.1457779258216541,-0.11013231081122557,0.04244955139481338,-0.15567923004006093,0.04631447172771477,-0.057648921586821236,0.00669106241247,-0.043797758316481694,0.4192085014338598,0.10487726984155697,0.41728084645902586
2017-05-31,-0.5431060715692778,-0.37687750912026885,-0.42849643566454954,-0.22189962796666168,-0.13270725438059708,0.11491569174057874,0.004947728508582747,-0.08800816005223625,-0.45744965526656967,-0.09455103120619239,0.21677834981058014,0.035900625148117454,-0.3677734220671139,-0.12268971055264263,-0.21473382454406664,-0.3853222693149683,-0.10862189800975805,-0.00609130561768062,-0.14654064518973303,-0.22935593079322553,-0.04597210986412457,-0.18108580460507795,0.1565332696528588,-0.1757488556294859,0.1926309991960749,-0.18956884750818048,0.012531783841859004,-0.5908834748123569,0.04958954709910485,0.11315071701697516,1.833078637688787
2017-06-30,-0.3952176768803386,-0.2460573254977318,0.23451094484691015,0.023690061287798686,-0.029940583528854925,0.3055641685868175,0.14254941280800382,-0.025462468667957983,-0.31731555827864455,0.06524706305150621,0.29442483044432116,0.18746276912513843,-0.25067580841088943,0.12833330725201658,-0.05978862932705862,-0.2635819257566399,-0.022479588310223633,0.1688303422295112,-0.059205747135223634,-0.12916939752741807,-0.06678626907892594,-0.15922557925515432,0.2582359064646664,-0.022344446458519907,0.13703659320673073,0.006830118482082981,0.0817553272406304,-0.37732768192460225,-0.04487744657311299,0.1658018114991439,2.133091410586894
2017-07-31,-0.4433720687509997,-0.3153718390350727,-0.011756331931524366,-0.027379830790071447,0.04927143402616374,0.13391463757640487,0.08773978701634674,-0.048719770592152795,-0.33187715563822795,-0.044712255450158334,0.18357748461196713,0.10310504174000737,-0.2505822976233818,-0.0354025291351277,-0.09281446468749997,-0.28379253116286657,0.030146170970608975,0.1722921334335506,-0.08571762860231263,-0.09938398140291935,-0.09527007364119316,-0.15649340656838903,0.05157870550715856,-0.03595697543824472,0.11334028123569234,-0.012474695204873508,0.1776559505076595,-0.34972299450299843,0.01696505037850171,0.11112899120620504,1.9147799470055173
2017-08-31,-0.4613757668576686,-0.27590205349311697,-0.7798754991154797,-0.046073717890949606,-0.03561242137076756,0.16811072278332495,0.11893906600011164,-0.11691271797492775,-0.40437073472748913,-0.0608305711491387,0.13942921294150804,0.0919061167791337,-0.28768280723679546,-0.04061846782987963,-0.14605448883006222,-0.3350187370066915,-0.014372474387006173,0.12672261738812102,-0.06822635599321747,-0.12858445861598938,-0.005663798127505504,-0.19782677024885528,0.12960896469234404,-0.04947863710591144,0.1996869618668604,-0.11797984409147468,0.20312478590219493,-0.3146062760080856,-0.1556255448165309,0.07749482490289031,1.6372461844433697
2017-09-30,-0.4815239216823933,-0.4082833124211276,-1.0883796631223839,-0.2892095907702936,-0.22425883189483906,0.013947530119835405,0.11988744140237254,-0.2484476750477261,-0.47797903023290494,-0.1496452656918835,0.27392680752436055,-0.027598326736148635,-0.3572791223049462,-0.18697935226112256,-0.2178377813057789,-0.3174942364164649,-0.20881730620477648,0.05637631008360386,-0.009817875991879815,-0.22838173786881155,-0.04123620905525614,-0.32406279095243895,0.09670004503086518,-0.10601615418949369,0.21612305138194332,-0.13301510376273776,-0.07748029409633897,-0.669383226058967,-0.09718398703013154,0.011793477982203301,0.1981289256536538
2017-10-31,-0.5707971013553069,-0.442520899709552,-0.7053637404102482,-0.4348454726614902,-0.2060924373406249,0.053443055042847014,0.06912167185711916,-0.31927564713886897,-0.4933231495752217,-0.22603401228429493,0.2603752200599818,-0.16010958718060142,-0.327743887770769,-0.30869828032197066,-0.20517726180158263,-0.4491760488755321,-0.19952060660360232,-0.023315597080899926,-0.16605110428366066,-0.28889582549483206,-0.10373967293262523,-0.3239921146423558,0.10596581363218802,-0.10578852192379881,0.17607051953908828,-0.12896472882323284,-0.20583635955710952,-0.839972237389367,-0.09664799082594197,-0.24877012288246914,0.1494071589446393
2017-11-30,-0.27908705702246317,-0.490407921578515,-1.470213562511995,-0.23871989466764665,-0.15160251597342045,0.012356107850242555,0.13099699907206208,-0.39483810540590714,-0.5496366079530971,-0.15189972009776895,0.18579324616248483,0.05057625635988114,-0.3729194659294862,-0.10503803314220495,-0.26880175182031263,-0.45117292606302944,-0.1926918361317309,-0.1451297891949962,-0.03644279993106064,-0.3226542415258275,0.021585292131367506,-0.2600320494257944,0.04194351059212274,-0.11931226817415441,0.13777019340783497,-0.07727073769796658,-0.3314771776376826,-0.5951099150463977,-0.16423315797492372,0.04291133953423662,0.08825789502310677
2017-12-31,-0.19989326531407264,-0.3384835050530699,-0.16695353618276293,-0.8545000742709103,-0.643140080034375,-0.06708085307814995,0.14961276141162066,-0.47913996904418793,-0.5578094664546542,-0.3138499621180806,0.30739354280363135,-0.3306748961222109,-0.3835080137113953,-0.3853378125488698,-0.31583002134069665,-0.32356599528016616,-0.28489744984015697,-0.1035251316851252,-0.15556708795110796,-0.35089049000526584,0.09395309683389821,-0.25525513983367654,-0.2529366602327103,-0.25163782928678036,-0.13111801216300994,-0.34008774903659317,-0.34936928621507285,-0.6776745535593203,-0.04567818118578254,-0.2800066616711758,0.5060273842944613
2018-01-31,-0.23113246159879502,-0.6364021249949873,0.6872973708430621,-0.12008714358121955,0.0612757564895812,0.13016946483982528,0.2529857650217547,-0.22204585266485916,-0.10517282172770293,0.01973483140588797,0.13026300637388566,0.09598053636879537,-0.3671516521872942,-0.1972046666222741,0.054149994811423505,-0.5447424205925128,-0.2196209164062058,-0.11811687846177528,-0.13087811607933952,-0.4133274494181441,0.11875935239010516,-0.03434322524638487,0.0789637915477022,-0.04748204586516938,-0.4643749285708422,0.18049955928413708,-0.4526064262992139,-0.243851226405423,-0.1496259951669649,-0.09622651235269805,-0.18721182316622584
2018-02-28,-0.2757443442302777,-0.6861575772648631,0.28214629204345965,-0.11846804291767687,-0.4283954420697627,-0.11893836948484236,0.16965833370619604,-0.5808620783113196,-0.7217862498059416,-0.3004162174374052,0.1474581945955697,-0.17623006144558317,-0.40716822478672743,-0.4423539276841357,-0.21357712266287845,-0.5886358458789698,-0.5154222091757485,-0.24421594653304468,-0.3278002694294807,-0.35705298315874995,-0.06891091801267077,-0.18168505166841675,0.08275684729887767,-0.23441246280237307,0.08168267769131499,0.01425902000846345,-0.3949180147855571,-1.0472190648502842,-0.23019977841681394,-0.18761762801200754,-0.3163227713952347
2018-03-31,-0.12027177699479608,-0.5178055784532509,0.22793763869948636,-0.12470751253970858,-0.0976813217892892,0.0763190057061164,0.13799086742629552,-0.2265382163838085,-0.26990351293386666,-0.018029454780718907,0.18065154493219268,-0.09273447466386557,-0.31100534998304263,-0.1927925020992874,-0.1539380125465527,-0.3169788194570289,-0.20884289814545887,-0.1930397241554698,-0.10250224820503351,-0.2947644311460644,0.24514608010557065,-0.059952748396980254,-0.03753629660418767,-0.06597500592004044,0.43604532201943413,-0.04517125291052449,-0.49293956033709846,-0.6839992870285503,-0.2592921270608932,-0.1203557583759409,0.017710030401326432
2018-04-30,-0.09996897944540747,-0.6065158274547369,-0.35080643920710886,-0.34116446438140413,-0.21792409810297314,-0.029195242113424183,0.16899289030243514,-0.2756891531218281,-0.2940219332403263,-0.023039891444644217,0.16271691404009064,-0.04918135677723856,-0.3050759941913665,-0.3710764945702409,-0.1580897203494303,-0.5721424582435402,-0.3459301672100019,-0.23189128953787677,-0.2734354481606185,-0.23745670182523287,0.1345167193569504,-0.18776523824728253,0.07275559748659766,1.4687591033013536e-05,0.4431185179640489,-0.05121300351375066,-0.4294353607906529,-0.5732273285736587,-0.21440872052241586,-0.22588173977136644,-0.31319720256313666
2018-05-31,-0.07831655667255302,-0.37761238256294993,-1.433496620176233,-0.37893614862418096,-0.27223312892445933,0.017585720864185667,0.21971293563240354,-0.06912526836509592,-0.2245438403743898,-0.054515818387269106,0.1664240803943223,-0.13202021336805878,-0.2373178411712539,-0.13315059943251067,-0.06553515297017491,-0.23030127174006818,-0.2700338042651448,-0.19868526324153346,-0.22601693364123734,-0.24341040104105938,0.09415792035143594,-0.1871572169510153,0.052093380936785116,-0.1040676353362162,0.27821250587436575,-0.05171522839378434,-0.406021245031219,-0.41593816342435486,-0.1730977799335707,-0.1538732475299811,-0.39852934549401664
2018-06-30,-0.17186903475427237,-0.5149172053726973,-1.0002655540481662,-0.4516308219156231,-0.3380368025547946,-0.11635133350273441,0.08041109826606752,-0.23536858926836662,-0.3966556604851013,-0.1463810572978748,0.046094975169992114,-0.2489203419679159,-0.3038013292790657,-0.3871144221704569,-0.10245242487190682,-0.5385970747197943,-0.3568093994604338,-0.29605510357539244,-0.44237481359802194,-0.26268994568795057,-0.027680008670611073,-0.2295086193766852,-0.23859104737289322,-0.1073858313439227,0.39952768485699774,-0.1843832320570773,-0.41044545421850637,-0.6462757099495243,-0.12762146907389144,-0.29560980458290353,-0.6267426392484198
2018-07-31,-0.10244113183785061,-0.44258136133153614,-1.1044341742285975,-0.4177615777081549,-0.2577997465069328,-0.053014283917026686,0.0704180167093886,-0.20034648170315883,-0.4573441289423883,-0.18267496696631644,0.09890875708575753,-0.2207425152728012,-0.27218681645202253,-0.25585715615541443,-0.015844056676372367,-0.4707071869050944,-0.34078232985325263,-0.2314547293585729,-0.382627901972064,-0.12248282398445956,-0.022557734943061403,-0.188087001128617,-0.2054491629269889,-0.10516540884970567,0.351283963997939,-0.11383164573817697,-0.33190484110233925,-0.6094379151735396,-0.06723245751221976,-0.24230561553994306,-0.47553578175326566
2018-08-31,-0.21867906063416026,-0.4840302938480501,-0.6441482325228207,-0.4894179179336291,-0.37948020024418655,-0.16994126984038657,-0.029543881681788564,-0.29557724084350767,-0.5305067685728705,-0.22527747195501585,-0.008214377562984931,-0.34025519560852646,-0.28742304105164457,-0.37153179739581654,-0.1657591217276594,-0.5032817746406091,-0.3525373271440161,-0.29079889233061457,-0.4499366818087167,-0.22651638883223943,-0.13318663428800204,-0.2844338035819347,-0.29902468763727175,-0.1281653532797546,0.228331762412558,-0.24678365229086932,-0.4511706621636128,-0.594004677027455,-0.06975113797976776,-0.4339655646495681,-0.5786818338620643
2018-09-30,-0.17504240325286816,-0.544691705788487,-1.0099834254009652,-0.7116128613046238,-0.43782510912194694,-0.19797630420295126,-0.1271376087043532,-0.2500671115148054,-0.5257101134302814,-0.26927593222886054,-0.10883351638222521,-0.23652773489742854,-0.3813340995375978,-0.45109994903137557,-0.22477771063094926,-0.5495798698083592,-0.4296494834686203,-0.2570508398030968,-0.4779530237438401,-0.24111882889619787,-0.05365796868545017,-0.25635139455462447,-0.19714721714113792,-0.08652777161366534,0.2941410023353713,-0.3853642360428331,-0.48493580641810713,-0.2997379875093533,-0.17999349303885182,-0.3204123706374864,-0.28541942426333833
2018-10-31,-0.19222138963255517,-0.624142392506319,-0.2983473405058952,-0.569307608329677,-0.48488589786972036,-0.3469512764852662,-0.29140524445546534,-0.33739673195956854,-0.5540273750720934,-0.3148414591980898,-0.1863278180014228,-0.24723498185170809,-0.4190237547503595,-0.4372079732063292,-0.3578885305307872,-0.5311589083866823,-0.4686090442010996,-0.334927877170472,-0.5046824073602503,-0.2873062830234102,-0.13099035763153183,-0.3306381785880156,-0.32932258389909735,-0.10674014843784202,0.26238592405460864,-0.5173138674740564,-0.530884851607677,-0.25362226485036704,-0.27908094464256356,-0.330592210067613,-0.37414985876129636
2018-11-30,-0.2537362008282867,-0.6204098317614233,-0.39482073668794526,-0.5346037669561848,-0.41385644907465,-0.39338675562567643,-0.31927426480631044,-0.3243524696774878,-0.48620953111356174,-0.3204894857027711,-0.15737335474595315,-0.22746609381610405,-0.3817022451888279,-0.49353943926419414,-0.3049866167702192,-0.5717722425832047,-0.5007569181910551,-0.30815627311617033,-0.3641782412716172,-0.31372464857444393,-0.18084070942360644,-0.3494934391589564,-0.22448361705977904,-0.17582918113856896,0.1354217742861991,-0.48475115620266157,-0.6150514320374386,-0.3069586297257156,-0.32894439488629756,-0.5224808528287547,-0.396637615787393
2018-12-31,-0.028102739768863468,-0.3580942942471701,-1.3428092046153388,-0.37787096613990456,-0.39202386174533366,-0.3613907567172371,-0.27627844205925384,-0.3451051619316655,-0.3221867095505263,-0.19974225947976257,-0.03968763811259943,-0.10000404411096123,-0.3971368182381258,-0.40138969295450144,-0.289078541458757,-0.47210266514344956,-0.3781530949320281,-0.14272043654441358,-0.14778971356449466,-0.26694602781105975,0.18629060560104907,-0.20613132939147097,-0.4506639211198152,-0.13962686229527144,-0.5822553036932743,-0.5095032215017894,-0.4761507037405813,-0.4403502384315759,-0.3075466305425374,-0.39536218474013196,-0.1681351043832106
2019-01-31,-0.004638394195314421,-0.21658194398336245,-1.3011031045836747,-0.3705431501831717,-0.18595777648725179,-0.28406249078109697,-0.26023456738860673,-0.21095104793136985,-0.23261577928754323,-0.16838878753866993,-0.04073311125048562,-0.10787919329917815,-0.4720411206323078,-0.3613295158456692,-0.26547259965173015,-0.45459556156514974,-0.3935919034108799,-0.22552795645984738,-0.2971126386767783,-0.22933265492152655,0.19884002797582312,-0.2205977025699486,-0.5542493404072495,-0.12790107051137226,-0.6619246374452632,-0.22594224344414898,-0.42419941453503746,-0.366009352221741,-0.22469109032366807,-0.4277180392685392,0.09722794327217246
2019-02-28,0.08555626362215368,-0.3415778128616497,1.8063936419166815,0.16155969981142201,-0.019591593022196877,-0.2288553635839296,-0.1204826316444377,-0.16007840190405354,-0.5012746892681714,-0.2627002896030877,-0.07790580832700605,0.0616881820681013,-0.26355822925922845,-0.12485950782273328,-0.3718745486839274,-0.22222590930832092,-0.290223473905497,-0.16182952803763156,-0.19171250108080873,0.1317419813781872,-0.009298142541359355,-0.11021734983063486,-0.3256141502280119,-0.13120195321685724,-0.16322841736826085,-0.2907208814619778,-0.2796539782992521,-0.01754806248729516,-0.22233393188380382,-0.3180627763802351,0.3255692613033948
2019-03-31,0.42664726423334487,-0.32325435054985147,-0.3989698825429875,-0.3682382891407705,-0.13133992015563714,-0.21071158293576592,0.049480287678659335,-0.15574896164688168,-0.15041213672196857,-0.015844938092193464,-0.10896055945496488,-0.00635679527398628,-0.23642780944744216,-0.4221582120807546,-0.0646623484210044,-0.33922496713024375,-0.37422372430316514,-0.08312463278789008,-0.10405870808018793,-0.026904866294658145,-0.09567425364797066,-0.3035725380926584,-0.2678017552336023,0.03966803017072122,-0.03726540001956108,-0.2701523651286421,-0.2984754680572191,0.10148278854014525,-0.22821019701887532,-0.3461775574397552,-0.1596594886688833
2019-04-30,0.3491616942496475,-0.1462616386289339,-2.165924476495985,-0.26568398850519304,-0.23626353362987512,-0.10431304985133347,-0.027014568565305,-0.08182210618554976,-0.3904515539873266,-0.12237431461405195,-0.05249697207415599,-0.020277887937936955,-0.15390512189717442,-0.27755305955619997,-0.27053771738705473,-0.27212510669809414,-0.25881984159263266,-0.040748190332920944,0.2381161820334001,-0.13627850651814316,-0.02163642985848184,-0.14022651940002684,-0.23315078513332033,-0.03695493992752372,0.1173211448279078,-0.35182649225249896,-0.2495009177986007,-0.18801420032757452,-0.19106025201257484,-0.28097593658352704,0.028366002371328733
2019-05-31,0.6125521629167932,-0.14583313192797193,0.649389595993302,0.2181789644618592,-0.11022823319209636,-0.17372134654074864,-0.10068150910332349,-0.3520708790689183,-0.2843373908159196,-0.12419901103376485,-0.16080787092479334,-0.07123021815952896,-0.1666478685069965,-0.39966577040637535,-0.2886777125010913,-0.4323239711633736,-0.24743854444467714,-0.08948742437646168,0.04334608444531051,-0.04384838424153816,-0.12422105080565249,-0.15760798195053285,-0.17927734648660845,-0.028289224932261794,-0.03208031348714556,-0.3567367159846815,-0.19103215776745444,-0.05254202017391661,-0.12180533506840918,-0.3031837094291791,-0.07907088664609065
2019-06-30,0.638193542246948,-0.1551957909265207,-0.9068028382238512,-0.11461049198229542,-0.2368412568521767,-0.08204159315268277,-0.00893875191268259,-0.0541615464063992,-0.19424970157780863,-0.09143541517438494,-0.012461346431218781,0.0799925447878447,-0.13858551149829823,-0.2598619555037214,-0.18993524250930216,-0.2766581287713723,-0.21141994759070468,-0.015630642722766507,0.239430646880849,0.04754152291759249,-0.09104104241217803,0.03778624464580954,-0.03229121894851475,0.052422933289543575,0.27335674337598737,-0.2919099561852372,-0.2399942610007785,0.06489379900218673,-0.10759761420434735,-0.14178587152755992,0.10795212021857191
