ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000852.SH,2007-09-12,4370.09,4300.869,4399.512,4190.094,4334.65,35.44,0.8176,11033679.76,13247692.172
000852.SH,2007-09-13,4439.132,4381.454,4439.605,4333.597,4370.09,69.042,1.5799,8347496.42,10347879.502
000852.SH,2007-09-14,4502.404,4439.36,4515.121,4390.254,4439.132,63.272,1.4253,9297085.25,11729509.093
000852.SH,2007-09-17,4596.263,4487.737,4608.661,4485.495,4502.404,93.859,2.0846,10884434.91,13226333.827
000852.SH,2007-09-18,4655.166,4608.869,4657.568,4573.013,4596.263,58.903,1.2815,11416992.48,13905578.641
000852.SH,2007-09-19,4584.826,4671.257,4675.548,4569.865,4655.166,-70.34,-1.511,10622222.94,12805099.139
000852.SH,2007-09-20,4617.754,4591.926,4634.551,4571.124,4584.826,32.928,0.7182,9366850.34,10911856.403
000852.SH,2007-09-21,4562.117,4636.831,4638.506,4466.889,4617.754,-55.637,-1.2048,10480813.72,12418450.887
000852.SH,2007-09-24,4577.255,4573.212,4605.094,4501.539,4562.117,15.138,0.3318,9448728.9,11511822.28
000852.SH,2007-09-25,4547.599,4574.464,4592.452,4508.103,4577.255,-29.656,-0.6479,7260214.18,8892525.072
000852.SH,2007-09-26,4471.175,4541.632,4571.273,4446.936,4547.599,-76.424,-1.6805,6706660.91,8136843.292
000852.SH,2007-09-27,4498.613,4482.454,4511.222,4461.091,4471.175,27.438,0.6137,6085784.61,7325274.97
000852.SH,2007-09-28,4582.44,4528.836,4597.543,4528.836,4498.613,83.827,1.8634,7645182.97,9372145.781
000852.SH,2007-10-08,4579.571,4612.923,4622.23,4575.554,4582.44,-2.869,-0.0626,8074535.93,10209774.832
000852.SH,2007-10-09,4594.701,4567.602,4595.201,4515.064,4579.571,15.13,0.3304,7179861.76,8519818.73
000852.SH,2007-10-10,4588.078,4607.536,4623.114,4557.107,4594.701,-6.623,-0.1441,8078082.9,10322338.704
000852.SH,2007-10-11,4510.27,4589.989,4591.322,4500.39,4588.078,-77.808,-1.6959,8671714.95,11150628.449
000852.SH,2007-10-12,4375.305,4508.231,4508.231,4172.936,4510.27,-134.965,-2.9924,11065894.32,13200763.728
000852.SH,2007-10-15,4364.804,4375.768,4389.603,4275.336,4375.305,-10.501,-0.24,8787328.38,10928743.454
000852.SH,2007-10-16,4404.017,4368.86,4404.823,4317.448,4364.804,39.213,0.8984,6784268.76,8626133.384
000852.SH,2007-10-17,4401.068,4401.27,4419.263,4356.411,4404.017,-2.949,-0.067,6747228.98,8214768.51
000852.SH,2007-10-18,4316.604,4399.677,4399.677,4307.622,4401.068,-84.464,-1.9192,7523248.51,9226575.115
000852.SH,2007-10-19,4277.367,4326.209,4365.776,4254.345,4316.604,-39.237,-0.909,5229956.57,6554003.254
000852.SH,2007-10-22,4158.928,4244.032,4270.0,4154.563,4277.367,-118.439,-2.769,5196364.34,6120554.323
000852.SH,2007-10-23,4147.841,4155.0,4187.587,4039.6,4158.928,-11.087,-0.2666,5595610.25,6592335.102
000852.SH,2007-10-24,4049.973,4156.191,4165.887,4046.506,4147.841,-97.868,-2.3595,5490998.41,6409788.396
000852.SH,2007-10-25,3747.127,4024.724,4024.724,3743.167,4049.973,-302.846,-7.4777,6891516.49,7390306.476
000852.SH,2007-10-26,3699.727,3682.814,3739.019,3607.531,3747.127,-47.4,-1.265,5056667.85,5313818.804
000852.SH,2007-10-29,3750.871,3707.588,3751.402,3659.345,3699.727,51.144,1.3824,4276114.97,4452945.063
000852.SH,2007-10-30,3857.89,3764.861,3858.226,3741.232,3750.871,107.019,2.8532,4233566.86,4599829.473
000852.SH,2007-10-31,4009.746,3896.271,4013.52,3890.103,3857.89,151.856,3.9362,6336739.66,7475762.012
000852.SH,2007-11-01,3908.541,4016.723,4016.723,3901.963,4009.746,-101.205,-2.524,5879321.88,6776392.838
000852.SH,2007-11-02,3829.232,3844.555,3891.815,3805.172,3908.541,-79.309,-2.0291,5089101.97,5736563.157
000852.SH,2007-11-05,3898.526,3814.038,3909.511,3797.151,3829.232,69.294,1.8096,4181667.7,4644918.518
000852.SH,2007-11-06,3946.956,3901.486,3975.255,3897.039,3898.526,48.43,1.2423,4468151.3,4899901.631
000852.SH,2007-11-07,3939.367,3947.681,3967.165,3862.377,3946.956,-7.589,-0.1923,4399284.63,5073528.117
000852.SH,2007-11-08,3778.059,3927.423,3929.49,3778.059,3939.367,-161.308,-4.0948,5085545.32,5701449.956
000852.SH,2007-11-09,3743.999,3747.121,3782.049,3668.655,3778.059,-34.06,-0.9015,4310366.73,4546178.658
000852.SH,2007-11-12,3708.945,3684.187,3723.709,3626.092,3743.999,-35.054,-0.9363,4559428.33,4825429.485
000852.SH,2007-11-13,3730.293,3730.716,3780.278,3683.877,3708.945,21.348,0.5756,4550455.1,4658124.655
000852.SH,2007-11-14,3844.501,3745.951,3844.501,3743.896,3730.293,114.208,3.0616,4859214.54,5044219.591
000852.SH,2007-11-15,3828.129,3842.601,3864.055,3814.203,3844.501,-16.372,-0.4259,5556288.21,6141929.893
000852.SH,2007-11-16,3843.967,3804.146,3850.808,3781.459,3828.129,15.838,0.4137,4835311.31,5173668.514
000852.SH,2007-11-19,3922.598,3855.601,3930.52,3855.601,3843.967,78.631,2.0456,5915379.08,5903722.316
000852.SH,2007-11-20,3956.56,3913.458,3971.202,3897.559,3922.598,33.962,0.8658,5665963.32,5824016.962
000852.SH,2007-11-21,3923.878,3960.233,3975.267,3918.121,3956.56,-32.682,-0.826,5302842.25,5658495.292
000852.SH,2007-11-22,3731.977,3883.018,3883.018,3724.976,3923.878,-191.901,-4.8906,4557488.94,4737602.363
000852.SH,2007-11-23,3802.826,3707.622,3802.826,3688.725,3731.977,70.849,1.8984,3094911.85,3074776.807
000852.SH,2007-11-26,3779.604,3831.214,3862.932,3776.954,3802.826,-23.222,-0.6107,4443520.45,4366205.021
000852.SH,2007-11-27,3722.9,3758.867,3789.497,3712.436,3779.604,-56.704,-1.5003,3446325.3,3503851.209
000852.SH,2007-11-28,3713.337,3723.186,3762.228,3688.497,3722.9,-9.563,-0.2569,3419416.43,3415700.687
000852.SH,2007-11-29,3801.327,3731.374,3803.483,3699.725,3713.337,87.99,2.3696,4502355.55,4378146.806
000852.SH,2007-11-30,3733.479,3785.465,3797.439,3728.501,3801.327,-67.848,-1.7849,4046392.27,3975408.369
000852.SH,2007-12-03,3766.882,3719.464,3780.217,3711.262,3733.479,33.403,0.8947,3309393.86,3361422.51
000852.SH,2007-12-04,3792.237,3767.596,3797.217,3767.596,3766.882,25.355,0.6731,3658595.46,3735183.607
000852.SH,2007-12-05,3852.444,3792.29,3852.444,3782.075,3792.237,60.207,1.5876,4937329.49,4935444.641
000852.SH,2007-12-06,3895.757,3861.149,3895.757,3843.744,3852.444,43.313,1.1243,5837760.88,5992663.29
000852.SH,2007-12-07,3960.609,3907.049,3960.609,3904.108,3895.757,64.852,1.6647,6757314.76,7196352.095
000852.SH,2007-12-10,4059.236,3915.497,4060.234,3901.056,3960.609,98.627,2.4902,7055402.6,7819617.831
000852.SH,2007-12-11,4112.21,4065.274,4112.21,4040.183,4059.236,52.974,1.305,7248897.41,8138581.835
000852.SH,2007-12-12,4154.339,4108.333,4176.753,4092.992,4112.21,42.129,1.0245,7053935.92,8115951.275
000852.SH,2007-12-13,4037.53,4149.515,4187.288,4037.261,4154.339,-116.809,-2.8117,6980594.58,7983368.652
000852.SH,2007-12-14,4103.854,3999.437,4103.854,3960.156,4037.53,66.324,1.6427,5152811.87,5909147.927
000852.SH,2007-12-17,4133.821,4107.595,4176.835,4106.84,4103.854,29.967,0.7302,6351701.82,7164827.795
000852.SH,2007-12-18,4095.0,4119.17,4150.989,4086.082,4133.821,-38.821,-0.9391,4818010.76,5357445.914
000852.SH,2007-12-19,4167.273,4102.783,4177.486,4102.783,4095.0,72.273,1.7649,5675336.99,6321376.311
000852.SH,2007-12-20,4210.518,4173.06,4219.759,4173.06,4167.273,43.245,1.0377,6136183.08,7012817.378
000852.SH,2007-12-21,4281.387,4194.898,4281.387,4194.745,4210.518,70.869,1.6831,7519090.44,8537864.945
000852.SH,2007-12-24,4344.314,4306.748,4378.704,4304.809,4281.387,62.927,1.4698,8606153.19,10301681.711
000852.SH,2007-12-25,4388.727,4350.247,4389.843,4327.401,4344.314,44.413,1.0223,7619857.27,9023917.331
000852.SH,2007-12-26,4473.133,4399.278,4473.159,4399.278,4388.727,84.406,1.9232,7514968.59,8925108.703
000852.SH,2007-12-27,4499.825,4482.205,4532.391,4482.205,4473.133,26.692,0.5967,9228433.26,11348968.356
000852.SH,2007-12-28,4493.415,4505.705,4523.675,4470.523,4499.825,-6.41,-0.1424,7706127.48,9695463.952
000852.SH,2008-01-02,4636.775,4508.454,4638.278,4506.359,4493.415,143.36,3.1904,13079877.26,16482192.653
000852.SH,2008-01-03,4741.032,4637.936,4745.866,4629.197,4636.775,104.257,2.2485,16364543.86,20614039.543
000852.SH,2008-01-04,4778.028,4753.598,4782.829,4703.512,4741.032,36.996,0.7803,14128202.82,18099654.666
000852.SH,2008-01-07,4867.133,4775.437,4874.84,4758.872,4778.028,89.105,1.8649,15059087.72,19716728.304
000852.SH,2008-01-08,4739.093,4872.788,4887.261,4696.173,4867.133,-128.04,-2.6307,17135945.23,21675440.761
000852.SH,2008-01-09,4884.274,4717.031,4884.274,4712.223,4739.093,145.181,3.0635,13560668.58,17425070.139
000852.SH,2008-01-10,4894.592,4884.274,4939.949,4876.697,4884.274,10.318,0.2112,15870160.11,20719830.917
000852.SH,2008-01-11,4867.471,4893.117,4901.218,4796.835,4894.592,-27.121,-0.5541,13367957.68,17831531.606
000852.SH,2008-01-14,4946.351,4878.458,4948.582,4859.198,4867.471,78.88,1.6206,14451715.54,18475841.773
000852.SH,2008-01-15,4999.918,4948.372,5009.837,4945.855,4946.351,53.567,1.083,14879342.94,19438966.469
000852.SH,2008-01-16,4957.377,4977.449,4995.465,4926.342,4999.918,-42.541,-0.8508,17092024.88,21932802.774
000852.SH,2008-01-17,4849.483,4933.099,5005.815,4690.87,4957.377,-107.894,-2.1764,19163599.61,23561514.135
000852.SH,2008-01-18,4886.729,4847.118,4890.704,4793.39,4849.483,37.246,0.768,13521580.59,15987706.236
000852.SH,2008-01-21,4680.894,4902.585,4916.013,4662.917,4886.729,-205.835,-4.2121,13830522.54,16989775.366
000852.SH,2008-01-22,4292.693,4581.633,4581.633,4279.782,4680.894,-388.201,-8.2933,14806798.72,16976125.915
000852.SH,2008-01-23,4471.125,4253.82,4473.355,4198.888,4292.693,178.432,4.1566,15340870.42,17787521.83
000852.SH,2008-01-24,4605.94,4490.242,4643.518,4457.655,4471.125,134.815,3.0152,15098259.8,18552715.579
000852.SH,2008-01-25,4612.951,4602.778,4662.088,4581.304,4605.94,7.011,0.1522,13788912.55,16331606.278
000852.SH,2008-01-28,4282.726,4592.094,4592.094,4265.72,4612.951,-330.225,-7.1586,11832498.62,13322338.581
000852.SH,2008-01-29,4360.978,4279.795,4385.585,4231.605,4282.726,78.252,1.8272,8970372.15,10361201.25
000852.SH,2008-01-30,4389.438,4387.339,4460.14,4275.581,4360.978,28.46,0.6526,9496113.92,11161337.757
000852.SH,2008-01-31,4215.108,4378.195,4393.131,4215.108,4389.438,-174.33,-3.9716,7465984.72,8494707.983
000852.SH,2008-02-01,4027.373,4201.994,4238.119,3904.833,4215.108,-187.735,-4.4539,8912999.63,9963680.213
000852.SH,2008-02-04,4346.525,4112.855,4346.525,4112.855,4027.373,319.152,7.9246,8315065.55,10016584.712
000852.SH,2008-02-05,4366.549,4343.75,4409.977,4283.083,4346.525,20.024,0.4607,7862565.41,9801145.663
000852.SH,2008-02-13,4371.405,4341.474,4430.513,4289.063,4366.549,4.856,0.1112,6399852.33,7734687.32
000852.SH,2008-02-14,4455.051,4384.39,4469.417,4384.39,4371.405,83.646,1.9135,6189775.26,7555260.475
000852.SH,2008-02-15,4437.486,4432.282,4437.486,4356.927,4455.051,-17.565,-0.3943,6601927.18,8366225.808
000852.SH,2008-02-18,4555.318,4472.837,4581.989,4472.837,4437.486,117.832,2.6554,8777539.04,11048306.226
000852.SH,2008-02-19,4639.881,4560.993,4648.522,4542.458,4555.318,84.563,1.8564,10204823.61,13427225.358
000852.SH,2008-02-20,4620.5,4650.169,4671.561,4604.865,4639.881,-19.381,-0.4177,11290327.83,14732546.777
000852.SH,2008-02-21,4682.195,4596.705,4707.696,4578.786,4620.5,61.695,1.3352,11690409.21,14571199.718
000852.SH,2008-02-22,4591.941,4676.432,4692.226,4508.157,4682.195,-90.254,-1.9276,12189061.51,14848557.979
000852.SH,2008-02-25,4442.762,4595.947,4618.267,4434.008,4591.941,-149.179,-3.2487,9403960.13,11310385.288
000852.SH,2008-02-26,4446.171,4522.332,4572.891,4318.417,4442.762,3.409,0.0767,9164425.46,11551865.037
000852.SH,2008-02-27,4555.182,4458.838,4555.182,4428.933,4446.171,109.011,2.4518,8195867.59,10034995.321
000852.SH,2008-02-28,4571.874,4555.781,4620.343,4517.891,4555.182,16.692,0.3664,9161532.74,11441205.486
000852.SH,2008-02-29,4646.539,4568.909,4647.398,4558.414,4571.874,74.665,1.6331,9533124.12,12169169.28
000852.SH,2008-03-03,4814.757,4643.993,4815.771,4616.185,4646.539,168.218,3.6203,14301996.35,18268973.219
000852.SH,2008-03-04,4824.665,4831.77,4893.767,4806.544,4814.757,9.908,0.2058,17381370.61,22282172.623
000852.SH,2008-03-05,4877.329,4815.199,4878.03,4741.742,4824.665,52.664,1.0916,14883346.14,19323831.147
000852.SH,2008-03-06,4882.963,4896.463,4968.092,4881.941,4877.329,5.634,0.1155,17415130.2,23032305.431
000852.SH,2008-03-07,4805.957,4857.3,4875.153,4771.799,4882.963,-77.006,-1.577,11914614.87,15370418.771
000852.SH,2008-03-10,4673.062,4778.835,4787.839,4648.263,4805.957,-132.895,-2.7652,10005697.02,12649314.404
000852.SH,2008-03-11,4761.058,4636.154,4761.058,4588.56,4673.062,87.996,1.883,9591387.09,12324087.72
000852.SH,2008-03-12,4656.531,4829.861,4852.112,4656.531,4761.058,-104.527,-2.1955,10406942.56,13535445.742
000852.SH,2008-03-13,4466.078,4598.111,4632.683,4379.51,4656.531,-190.453,-4.09,10865705.26,13068433.933
000852.SH,2008-03-14,4435.479,4443.65,4493.699,4387.122,4466.078,-30.599,-0.6851,6629109.37,7999304.819
000852.SH,2008-03-17,4096.925,4412.609,4419.101,4096.925,4435.479,-338.554,-7.6329,8473550.66,9613785.094
000852.SH,2008-03-18,3814.21,4028.132,4109.157,3762.695,4096.925,-282.715,-6.9007,8993987.29,9344839.078
000852.SH,2008-03-19,3999.936,3879.56,4051.84,3821.04,3814.21,185.726,4.8693,9393561.58,10346274.408
000852.SH,2008-03-20,4153.995,3946.19,4198.604,3803.941,3999.936,154.059,3.8515,11381612.18,12907227.655
000852.SH,2008-03-21,4197.441,4145.434,4246.977,4116.694,4153.995,43.446,1.0459,10139729.44,12146191.851
000852.SH,2008-03-24,4130.146,4241.337,4294.691,4130.146,4197.441,-67.295,-1.6032,9089241.96,10744209.162
000852.SH,2008-03-25,4193.506,4064.308,4197.612,4030.43,4130.146,63.36,1.5341,8779773.25,10066761.615
000852.SH,2008-03-26,4180.574,4211.742,4262.635,4145.321,4193.506,-12.932,-0.3084,7151697.71,8277696.646
000852.SH,2008-03-27,3949.961,4131.922,4131.922,3949.594,4180.574,-230.613,-5.5163,8233031.9,9177955.993
000852.SH,2008-03-28,4060.043,3905.131,4068.315,3797.502,3949.961,110.082,2.7869,7976873.05,8890046.041
000852.SH,2008-03-31,3861.596,3956.699,4016.756,3860.553,4060.043,-198.447,-4.8878,6862673.01,7732801.681
000852.SH,2008-04-01,3539.507,3830.133,3872.103,3533.216,3861.596,-322.089,-8.3408,8459244.6,8380558.856
000852.SH,2008-04-02,3319.595,3549.924,3597.441,3292.364,3539.507,-219.912,-6.2131,8157065.35,7620378.77
000852.SH,2008-04-03,3393.426,3293.995,3439.24,3219.811,3319.595,73.831,2.2241,6660677.09,6178042.586
000852.SH,2008-04-07,3596.267,3358.683,3601.38,3322.912,3393.426,202.841,5.9775,7568752.52,7389989.866
000852.SH,2008-04-08,3673.961,3606.127,3706.819,3580.483,3596.267,77.694,2.1604,8981313.5,9225385.127
000852.SH,2008-04-09,3466.972,3648.964,3711.472,3466.652,3673.961,-206.989,-5.6339,8503467.99,8688518.364
000852.SH,2008-04-10,3567.631,3421.089,3567.631,3387.593,3466.972,100.659,2.9034,6984736.81,7050543.881
000852.SH,2008-04-11,3619.036,3587.434,3648.312,3581.979,3567.631,51.405,1.4409,6905172.27,7345461.394
000852.SH,2008-04-14,3399.318,3552.622,3552.622,3388.012,3619.036,-219.718,-6.0712,7109387.18,7141568.391
000852.SH,2008-04-15,3504.246,3380.857,3504.497,3330.394,3399.318,104.928,3.0867,6236874.57,6166459.119
000852.SH,2008-04-16,3423.915,3494.019,3509.478,3403.433,3504.246,-80.331,-2.2924,5837791.01,5854675.954
000852.SH,2008-04-17,3291.15,3412.785,3466.434,3244.407,3423.915,-132.765,-3.8776,6015465.6,5619220.301
000852.SH,2008-04-18,3116.689,3268.796,3268.796,3111.992,3291.15,-174.461,-5.3009,5771726.37,5143267.481
000852.SH,2008-04-21,3101.9,3308.465,3315.221,3066.634,3116.689,-14.789,-0.4745,7317266.39,6587719.993
000852.SH,2008-04-22,3054.434,3066.235,3070.656,2911.546,3101.9,-47.466,-1.5302,6145136.43,5088829.274
000852.SH,2008-04-23,3182.855,3037.266,3200.334,3012.471,3054.434,128.421,4.2044,7197728.26,6311713.047
000852.SH,2008-04-24,3448.797,3417.307,3451.666,3342.653,3182.855,265.942,8.3555,16419582.0,15518339.533
000852.SH,2008-04-25,3457.991,3438.231,3555.077,3392.3,3448.797,9.194,0.2666,14416257.94,14209510.106
000852.SH,2008-04-28,3446.969,3408.37,3477.256,3380.882,3457.991,-11.022,-0.3187,9884092.7,9916859.905
000852.SH,2008-04-29,3472.666,3436.979,3493.018,3432.682,3446.969,25.697,0.7455,9112060.25,9442783.293
000852.SH,2008-04-30,3584.346,3482.621,3590.396,3482.621,3472.666,111.68,3.216,12151864.65,12651102.375
000852.SH,2008-05-05,3694.116,3607.497,3700.631,3555.255,3584.346,109.77,3.0625,13242884.02,14200196.897
000852.SH,2008-05-06,3698.918,3675.396,3749.501,3635.004,3694.116,4.802,0.13,13428301.45,14543877.157
000852.SH,2008-05-07,3553.334,3676.343,3720.309,3552.876,3698.918,-145.584,-3.9359,12654612.27,13376038.42
000852.SH,2008-05-08,3669.873,3514.931,3669.873,3508.748,3553.334,116.539,3.2797,10510735.88,10854268.361
000852.SH,2008-05-09,3674.633,3694.317,3724.508,3593.483,3669.873,4.76,0.1297,13232543.55,14801535.566
000852.SH,2008-05-12,3749.787,3620.636,3789.145,3589.477,3674.633,75.154,2.0452,12969455.34,14387328.586
000852.SH,2008-05-13,3776.84,3653.003,3800.067,3648.181,3749.787,27.053,0.7215,16107876.13,16841032.063
000852.SH,2008-05-14,3856.087,3775.45,3856.087,3775.45,3776.84,79.247,2.0982,16040991.59,16674020.619
000852.SH,2008-05-15,3831.376,3869.808,3916.798,3828.251,3856.087,-24.711,-0.6408,13926824.08,15118140.627
000852.SH,2008-05-16,3789.099,3823.838,3848.717,3731.566,3831.376,-42.277,-1.1034,10523788.38,11216872.526
000852.SH,2008-05-19,3805.892,3777.567,3831.612,3742.397,3789.099,16.793,0.4432,9311917.98,9821773.113
000852.SH,2008-05-20,3592.679,3807.843,3833.736,3570.794,3805.892,-213.213,-5.6022,12408208.46,12807712.818
000852.SH,2008-05-21,3690.701,3542.185,3706.85,3463.294,3592.679,98.022,2.7284,13277179.76,12897369.383
000852.SH,2008-05-22,3672.202,3655.878,3748.387,3628.186,3690.701,-18.499,-0.5012,13020577.74,13297741.263
000852.SH,2008-05-23,3603.275,3649.528,3672.963,3548.962,3672.202,-68.927,-1.877,10911742.72,10346852.129
000852.SH,2008-05-26,3483.411,3572.068,3572.068,3480.482,3603.275,-119.864,-3.3265,8584319.51,8134702.094
000852.SH,2008-05-27,3486.905,3465.517,3501.289,3432.543,3483.411,3.494,0.1003,6965421.62,6469409.641
000852.SH,2008-05-28,3568.679,3481.493,3580.487,3464.477,3486.905,81.774,2.3452,8967628.51,8493392.223
000852.SH,2008-05-29,3501.281,3566.345,3595.608,3501.281,3568.679,-67.398,-1.8886,9559714.35,9639572.077
000852.SH,2008-05-30,3506.841,3491.348,3524.932,3443.897,3501.281,5.56,0.1588,9588352.59,9821896.19
000852.SH,2008-06-02,3553.315,3495.405,3558.227,3482.425,3506.841,46.474,1.3252,9668079.6,9815090.683
000852.SH,2008-06-03,3536.921,3551.321,3559.916,3512.705,3553.315,-16.394,-0.4614,8354404.79,8224330.594
000852.SH,2008-06-04,3472.67,3519.58,3525.606,3439.966,3536.921,-64.251,-1.8166,7849939.52,7848054.802
000852.SH,2008-06-05,3434.019,3461.053,3473.777,3413.968,3472.67,-38.651,-1.113,7370048.13,7390785.702
000852.SH,2008-06-06,3420.073,3442.892,3453.329,3401.375,3434.019,-13.946,-0.4061,6413782.36,6149899.504
000852.SH,2008-06-10,3125.795,3264.434,3268.283,3114.437,3420.073,-294.278,-8.6044,8203079.43,7797927.133
000852.SH,2008-06-11,3054.532,3055.088,3093.462,2994.787,3125.795,-71.263,-2.2798,7716575.7,6794139.9
000852.SH,2008-06-12,3024.647,3035.008,3069.337,2965.938,3054.532,-29.885,-0.9784,8174247.26,7334181.658
000852.SH,2008-06-13,2881.039,3031.008,3054.095,2877.806,3024.647,-143.608,-4.7479,7302827.83,6396691.533
000852.SH,2008-06-16,2811.913,2871.273,2905.76,2770.499,2881.039,-69.126,-2.3993,6865181.88,5783688.296
000852.SH,2008-06-17,2640.915,2800.452,2826.473,2624.815,2811.913,-170.998,-6.0812,7110639.07,5709683.034
000852.SH,2008-06-18,2777.722,2614.153,2797.399,2530.115,2640.915,136.807,5.1803,10617723.47,8713205.482
000852.SH,2008-06-19,2561.029,2747.21,2760.93,2558.04,2777.722,-216.693,-7.8011,8961216.16,7404060.092
000852.SH,2008-06-20,2600.302,2567.176,2693.879,2466.895,2561.029,39.273,1.5335,10771018.16,8420188.559
000852.SH,2008-06-23,2548.053,2567.322,2606.642,2530.424,2600.302,-52.249,-2.0093,6882637.61,5474608.815
000852.SH,2008-06-24,2616.064,2529.751,2625.904,2525.827,2548.053,68.011,2.6691,7697492.61,5879573.59
000852.SH,2008-06-25,2754.752,2612.577,2756.547,2609.276,2616.064,138.688,5.3014,10193604.51,8045195.849
000852.SH,2008-06-26,2787.854,2746.113,2816.277,2725.985,2754.752,33.102,1.2016,10963142.72,9115922.214
000852.SH,2008-06-27,2590.317,2695.96,2710.424,2567.421,2787.854,-197.537,-7.0856,9246958.42,7680975.472
000852.SH,2008-06-30,2579.613,2543.426,2612.974,2519.183,2590.317,-10.704,-0.4132,6210894.1,5101970.764
000852.SH,2008-07-01,2526.321,2580.137,2593.956,2511.078,2579.613,-53.292,-2.0659,7400265.63,6263594.849
000852.SH,2008-07-02,2572.606,2528.305,2603.576,2516.007,2526.321,46.285,1.8321,8263368.17,7139880.879
000852.SH,2008-07-03,2686.875,2539.693,2717.813,2507.951,2572.606,114.269,4.4418,13968043.05,12096773.756
000852.SH,2008-07-04,2685.166,2676.24,2722.33,2657.143,2686.875,-1.709,-0.0636,12342487.77,10600441.364
000852.SH,2008-07-07,2832.045,2689.812,2833.576,2689.812,2685.166,146.879,5.47,14931471.54,12958169.419
000852.SH,2008-07-08,2887.926,2839.466,2900.563,2793.765,2832.045,55.881,1.9732,16627280.16,14645149.908
000852.SH,2008-07-09,2967.541,2891.237,2967.541,2891.237,2887.926,79.615,2.7568,17696739.96,15977241.365
000852.SH,2008-07-10,2904.62,2936.149,3012.35,2904.597,2967.541,-62.921,-2.1203,18638754.87,16726821.139
000852.SH,2008-07-11,2891.363,2886.878,2919.053,2832.435,2904.62,-13.257,-0.4564,13631915.58,12254719.236
000852.SH,2008-07-14,2958.008,2872.28,2958.008,2864.435,2891.363,66.645,2.305,12793515.49,11702259.526
000852.SH,2008-07-15,2892.849,2967.793,2990.1,2866.584,2958.008,-65.159,-2.2028,15774090.35,14169487.824
000852.SH,2008-07-16,2751.054,2860.536,2866.429,2697.645,2892.849,-141.795,-4.9016,13604502.47,11872328.306
000852.SH,2008-07-17,2711.718,2784.317,2823.425,2704.558,2751.054,-39.336,-1.4299,11228619.7,9561919.514
000852.SH,2008-07-18,2792.7,2726.395,2805.163,2635.254,2711.718,80.982,2.9864,11423204.13,9826156.296
000852.SH,2008-07-21,2913.696,2778.16,2921.617,2761.88,2792.7,120.996,4.3326,13943888.02,12217513.223
000852.SH,2008-07-22,2931.304,2915.022,2963.765,2904.102,2913.696,17.608,0.6043,13855631.69,12067458.54
000852.SH,2008-07-23,2915.125,2941.079,2969.88,2907.972,2931.304,-16.179,-0.5519,13480059.28,12259899.639
000852.SH,2008-07-24,2990.769,2929.319,2996.551,2929.319,2915.125,75.644,2.5949,14779507.64,13381302.774
000852.SH,2008-07-25,2971.522,2961.684,3003.976,2942.786,2990.769,-19.247,-0.6435,13878628.02,12279025.329
000852.SH,2008-07-28,3021.512,2985.044,3030.047,2985.044,2971.522,49.99,1.6823,14019055.7,12062636.972
000852.SH,2008-07-29,2960.072,2989.228,2992.29,2941.724,3021.512,-61.44,-2.0334,13079905.36,11238548.956
000852.SH,2008-07-30,2944.369,2989.568,3005.21,2915.471,2960.072,-15.703,-0.5305,11550311.28,9877451.547
000852.SH,2008-07-31,2834.099,2944.357,2951.982,2833.084,2944.369,-110.27,-3.7451,10378955.82,8555454.458
000852.SH,2008-08-01,2876.134,2820.232,2898.311,2776.041,2834.099,42.035,1.4832,10159944.41,8432257.167
000852.SH,2008-08-04,2803.567,2857.85,2877.178,2799.347,2876.134,-72.567,-2.5231,8160347.51,7068065.583
000852.SH,2008-08-05,2712.631,2798.868,2813.832,2702.618,2803.567,-90.936,-3.2436,8474526.86,7375245.162
000852.SH,2008-08-06,2705.277,2725.825,2745.191,2660.464,2712.631,-7.354,-0.2711,8219543.46,7172584.719
000852.SH,2008-08-07,2717.352,2702.19,2726.683,2667.613,2705.277,12.075,0.4463,7866924.14,6682503.253
000852.SH,2008-08-08,2514.966,2716.402,2720.038,2514.156,2717.352,-202.386,-7.4479,10156371.15,8385360.565
000852.SH,2008-08-11,2295.764,2496.239,2496.239,2288.404,2514.966,-219.202,-8.7159,8492202.24,6170554.427
000852.SH,2008-08-12,2251.393,2257.44,2285.571,2212.499,2295.764,-44.371,-1.9327,7879428.11,5455587.214
000852.SH,2008-08-13,2246.758,2234.476,2269.628,2143.423,2251.393,-4.635,-0.2059,8218189.71,5926901.284
000852.SH,2008-08-14,2263.948,2231.97,2281.537,2218.101,2246.758,17.19,0.7651,6899963.65,5187857.931
000852.SH,2008-08-15,2257.41,2256.735,2291.413,2223.631,2263.948,-6.538,-0.2888,6653915.45,4689712.556
000852.SH,2008-08-18,2079.546,2257.191,2262.214,2077.593,2257.41,-177.864,-7.8791,7563034.27,5207544.122
000852.SH,2008-08-19,2119.832,2037.615,2123.039,2024.857,2079.546,40.286,1.9372,7029056.09,4765864.692
000852.SH,2008-08-20,2299.673,2108.079,2301.923,2079.661,2119.832,179.841,8.4837,12543070.53,9001165.655
000852.SH,2008-08-21,2217.051,2268.145,2317.786,2211.93,2299.673,-82.622,-3.5928,11568847.68,8563287.266
000852.SH,2008-08-22,2171.68,2197.375,2203.89,2113.971,2217.051,-45.371,-2.0465,8279491.62,5846884.27
000852.SH,2008-08-25,2170.92,2170.267,2210.031,2143.392,2171.68,-0.76,-0.035,6556650.09,4830883.822
